gene	YPA_WT_pre_shift.TE	YPA_4Gts_pre_shift.TE	YPA_WT_0h.TE	YPA_4Gts_0h.TE	YPA_WT_2h.TE	YPA_4Gts_2h.TE
YLR048W	2.050051222	1.736672397	2.008355496	1.485215122	2.363500242	2.400156546
YMR259C	0.520549605	0.563114079	0.461549953	0.449213024	0.658094821	0.530520639
YBR061C	1.765890439	1.635204964	1.814554135	1.336344905	1.85445649	2.101380968
YOR145C	1.711103665	2.115257811	1.697964792	1.270561582	1.919007548	1.589658375
YBL037W	0.710358129	0.692347674	0.754651019	0.749353498	0.686279376	0.852215836
YPR190C	0.758406783	0.875855694	0.619489642	0.408040122	0.753733415	0.585962001
YOR128C	1.413420497	1.448783855	1.37713152	1.599369862	1.477790542	1.768444442
YOR262W	0.821623671	0.797559885	0.765914467	0.626246016	0.827705275	0.675816644
YDL048C	0.963067989	0.617425643	1.092348735	0.638147865	0.568748664	0.348763887
YEL056W	0.891627482	0.986224293	0.972820271	0.866976887	0.882689395	0.987908841
YLR066W	0.992791328	1.346553653	1.226307905	1.474780355	0.969044421	1.454527302
YBR047W	1.351710966	1.512466662	1.626151227	2.24110692	2.12598366	1.77556589
YNL273W	0.568094081	0.709281912	0.605379389	0.747448823	0.643321722	0.904082509
YMR010W	0.504740452	0.383765637	0.439230476	0.314833315	0.353035583	0.316920227
YMR099C	1.471221155	1.860801768	1.525624006	1.816892059	1.82111756	2.890718057
YMR073C	1.473828984	1.693962662	1.148672347	1.488650313	0.992877148	1.402725955
YOR163W	2.182622009	2.812832117	2.449827691	2.367090304	3.44220842	3.239628992
YMR044W	2.278010637	2.319321326	2.197852237	2.986362693	1.91287383	1.717828749
YML050W	1.860229638	1.321290876	2.189235134	1.816826564	1.784060046	1.693442428
YPR074C	1.234354746	0.939152829	1.235726985	0.88084203	1.524098936	1.239001684
YDR239C	1.000630984	1.261649274	1.023825904	0.946662262	0.916977481	1.074449816
YML085C	1.588155206	1.444778001	1.591702513	1.432000285	1.809425042	2.076529109
YLR175W	1.775999972	2.149001034	1.487142627	1.625422292	1.733866874	1.514265293
YJL138C	1.402566788	1.01674565	1.082907291	0.986348057	1.448058331	1.723648758
YER103W	1.205928612	0.599224887	1.572189622	1.20484288	2.459543165	0.571699234
YMR262W	0.788585792	0.734910031	0.603720815	0.794947879	1.201965303	1.446262943
YLR153C	1.79688823	1.696502464	1.920571055	1.746384386	2.117269516	2.949536367
YBL076C	1.002783292	1.155188312	0.958881955	1.016323449	1.172447495	1.131726429
YGL134W	0.405058168	0.348299466	0.630657367	0.757976272	1.033579828	0.387346945
YKR068C	1.590754981	1.46909026	1.423667879	1.842700875	1.59423437	1.26444703
YBR143C	1.455338304	1.593171405	1.276884579	1.419165892	1.422702598	1.414343863
YDR086C	2.6225315	2.766678147	2.33838439	2.778380848	2.938294856	2.972626602
YPL072W	0.519322888	0.377511679	0.390116205	0.616270209	0.426604018	0.248494269
YJL134W	1.508419742	1.323592777	1.242954619	1.353756044	1.108313887	1.549387779
YDR449C	0.784093047	1.066417172	0.511215206	0.616112836	0.587881826	0.679362988
YLR367W	1.574283156	2.121301843	1.468656561	1.845910223	1.735422059	2.494000097
YKL186C	0.979600023	0.90792484	0.992417778	0.769760729	1.053532503	1.37105727
YHR045W	0.469344086	0.602970043	0.549218241	0.80950381	0.315190169	0.621556725
YKR042W	1.128981895	0.791352526	0.962048117	0.554584475	0.874649328	0.481241309
YDL142C	0.899696509	1.300103996	1.072727068	1.001876516	0.695753921	0.819665167
YMR066W	0.615098633	0.599224887	0.771609469	0.668458689	0.395569991	0.397590831
YMR019W	0.517338937	0.551157143	0.729495985	0.588352149	0.605872373	0.673169661
YGL196W	1.072138339	1.20285584	0.977043264	1.091370905	0.794813482	0.954788017
YJL209W	0.407736667	0.249052844	0.528995567	0.300235928	0.258341304	0.266027928
YDR264C	0.789203007	0.74837117	0.671870422	0.570873185	0.599070713	0.621198125
YNL035C	1.242960508	1.485578366	1.227074827	1.162769001	1.36606692	1.333964879
YMR297W	1.443994422	1.449520639	1.910532641	1.746587131	1.500573817	2.712701385
YLR250W	2.020676571	2.513501298	1.886627547	2.511587893	1.983949497	2.375121255
YBR281C	0.878190827	0.961847042	1.075908079	1.051230039	1.032053757	0.880641505
YGR081C	1.596115723	1.872050286	1.198978254	1.363973071	1.328949533	1.037249633
YBL016W	1.051125947	0.734582793	1.438691416	0.907997532	0.988809313	1.377877347
YGL150C	0.639691048	0.582316736	0.585319467	0.578324582	0.680135654	0.414434144
YNL292W	1.662908445	2.808866658	2.087332605	2.07768461	1.718349051	2.354381535
YDR171W	1.821846717	1.92251318	2.224423717	2.323829972	3.267842749	5.254979586
YAL023C	0.789554486	0.640924679	0.681181388	0.555293232	0.762515864	0.835216849
YJR127C	0.363041336	0.371634666	0.406958403	0.440231052	0.466564394	0.189822011
YOR014W	0.802480379	0.821351354	0.734812664	0.697293598	0.835761718	0.693532226
YLR390W	1.472278537	1.92251318	2.111754531	1.941983038	2.414848061	2.237901606
YLR345W	0.790910993	0.821593498	1.099479594	0.933923407	0.856615555	1.01460908
YLR448W	1.887835233	2.076495034	1.882002793	1.933980553	2.120035501	2.555511153
YDR311W	0.915197382	0.775166367	0.793153622	0.925944065	0.913471801	0.601788667
YIL041W	2.126555384	2.140356394	2.40766596	2.23975302	3.254828146	4.004290025
YDR472W	1.376006425	1.449595499	1.127919265	1.335096164	1.089401565	1.542345107
YNL155W	1.136941936	1.088975997	1.239949674	1.371747521	1.319923871	1.455007788
YNL100W	1.521606538	1.397634798	1.63826947	1.660520635	1.557439561	1.538241104
YBR216C	0.894882723	1.029367017	0.811324415	1.066509067	1.112108798	0.942137003
YOR372C	0.902715624	0.847767028	0.908540638	0.808038338	1.209611393	0.834827471
YHR108W	1.373419947	1.403619165	1.442046114	1.280314022	1.708007666	1.851458114
YDR025W	2.217693472	1.937239758	2.153814799	2.006432224	3.028442239	3.707595477
YAR003W	0.709844584	0.558623201	0.532056114	0.803228586	0.590500926	0.381813417
YMR236W	2.449336112	2.182710316	2.433265785	1.99250502	2.648068184	3.071772567
YOR127W	0.58881034	0.511687517	0.545133512	0.466993364	0.620192143	0.324852907
YHL002W	1.417450428	1.620425489	1.520207399	1.554764244	1.611563005	1.467551933
YDR228C	0.904057282	0.90072037	0.928016793	1.227865355	1.172845089	0.973708714
YER004W	1.886558419	1.680789565	2.71615639	2.294938818	2.248503105	2.637137015
YOR142W	1.963985133	2.428589326	2.151182564	2.22018153	2.877903603	2.350491687
YKR016W	1.04406183	1.405090374	1.069027589	1.335776693	0.983763684	1.343417578
YLL036C	1.038434755	1.092087357	1.054534175	1.28771567	0.902261933	1.097874269
YDL029W	1.127170796	1.310109054	1.133827978	1.465824558	1.19656976	1.602302988
YLR034C	0.713234887	0.69872065	0.877358501	0.675696471	0.741042716	0.959783322
YLR083C	0.921776052	0.886799331	0.950406358	0.681658854	0.811001503	0.843526039
YBR028C	0.831482437	0.837998996	0.795223654	0.810497623	0.797545973	0.634228838
YDL121C	1.249516393	1.220404134	0.948412767	1.418467504	1.096056037	1.604953812
YOR184W	1.655131753	2.000983105	1.796105275	1.788584585	1.847585174	1.872831046
YDL007W	2.219030769	3.068571707	2.608900799	2.990170284	2.966008808	3.207232702
YMR210W	0.973033115	1.217432069	1.027538217	1.419993394	1.012414241	2.059086224
YOR158W	1.552278836	1.614578168	1.49219408	1.846502497	1.560189743	1.175671812
YPR024W	0.830879707	0.721330254	0.776604503	0.84596919	0.860042199	0.784793845
YDR493W	3.612362943	2.654378992	3.008024855	2.926046993	3.223830363	2.138155135
YGR241C	0.853255032	0.762649856	0.905581222	0.771099443	0.958723674	0.901525715
YGL036W	0.475290028	0.604303064	0.578493288	0.522098581	0.602018573	0.502232986
YPL247C	1.177907896	0.855623997	0.971801312	1.035634827	1.127137889	1.748491348
YOR245C	0.780650015	0.555164234	0.794670391	0.769193477	0.628140223	0.862159328
YPR053C	1.740721926	2.286894242	1.755039239	2.475467411	2.08287676	2.684365071
YKL167C	1.34409062	1.807888722	2.075290302	2.402701163	2.203220751	2.542732058
YBL095W	0.704896148	0.977145128	0.816076102	1.22049019	1.488752483	1.566266909
YDL092W	1.774729522	3.135582201	1.587201497	2.157692477	1.929828395	2.616623416
YPR137W	1.233501523	1.309027079	1.078681965	0.893346916	0.888260998	0.865380347
YMR027W	1.850527842	2.220026066	1.877115139	2.478470528	2.158377743	2.069762967
YOR115C	0.911766404	1.022427464	0.847531144	1.264854211	0.887906235	0.934508363
YLR208W	1.95543413	1.711756387	1.910805686	1.937332585	2.0557435	1.844246625
YMR145C	1.099791349	1.224343649	1.155666405	1.279992069	1.083773274	1.083500077
YDR161W	1.572578771	1.806373087	1.078072884	1.341391739	1.538704938	1.41054316
YMR110C	1.250257939	1.334637249	1.355492643	1.550243664	1.483013411	1.471207661
YCL041C	1.314963219	1.027789845	1.274847352	1.189744598	1.360496716	1.51036757
YNL183C	1.267072583	1.073782268	1.248020544	1.165747683	1.341452634	0.920349145
YCR065W	0.746596893	0.629186131	0.844364776	0.571249211	0.669709657	0.816889207
YHR059W	2.395341542	3.26692799	3.044185465	2.9187743	3.013981875	2.429721744
YPL011C	0.626574354	0.58795306	0.72470455	0.819134103	0.510550263	0.690916136
YOL094C	1.785888256	1.454001564	1.697964792	1.480460532	1.562035765	1.615703292
YNL309W	1.87793795	2.022383994	2.546947188	1.402821756	2.520245275	1.693442428
YJR048W	3.098865209	3.496911081	3.387278382	3.426208659	4.939196693	4.577612846
YPR111W	0.883367122	1.455829613	0.62258709	1.074084738	1.181963132	0.906867975
YHR084W	0.837465155	0.639392395	0.892105311	0.723986304	0.944173841	0.623112805
YNL149C	1.697641626	1.256902202	1.93433537	1.922481535	1.267211935	2.141041933
YGL095C	0.904098155	1.393766747	1.009600687	0.973610408	0.98224083	0.985974041
YBR257W	1.263336909	1.348255996	1.102951489	1.497912769	1.100029873	0.918320029
YHR018C	2.011169548	1.901903047	1.969316009	1.71914032	2.222641117	2.018746505
YJL140W	1.714405399	1.65069908	1.650095138	1.802898947	1.784983845	1.116358639
YPL146C	1.580610467	1.781960722	1.216378287	1.4619916	0.832368403	0.840381327
YPL139C	2.173181937	2.15554508	1.93563086	2.647679414	2.718464628	2.641001895
YNL001W	1.251443744	1.510622191	1.103677115	1.344799376	0.698559771	0.931150848
YJL080C	1.245960925	1.459495295	1.204162519	1.324973841	1.595994658	1.852939163
YNL176C	0.6911305	0.65755108	0.915215065	0.53923038	0.593900739	0.769411886
YPL189C-A	2.275558924	1.849297076	2.337220145	1.994831434	2.201226886	2.955066986
YER087C-B	1.940717026	2.671727874	1.329455299	2.149179191	2.871165503	1.746362503
YKL081W	1.685344113	1.487585165	1.763028589	1.265336169	2.154737807	2.090058872
YLR226W	0.732126306	0.734050487	0.760736914	0.971906589	0.58206864	0.648846148
YDL229W	1.724807498	1.29645705	1.663811414	1.22036845	1.875844388	1.948595741
YOL032W	1.849090539	1.508762662	1.982366855	2.466251152	2.050232844	2.510712469
YHR027C	1.318848708	1.708451838	1.344667086	1.49010818	1.60842336	1.631552282
YNR047W	0.71412846	0.538119718	0.765111528	0.637445942	0.805613105	0.481052292
YML107C	0.995009461	1.153507908	0.842961244	1.298552881	0.996150559	1.076643168
YKR098C	0.410323028	0.508501723	0.382132204	0.480720139	0.407925153	0.232408167
YFR041C	1.112136221	1.471483695	0.905581222	1.199759154	0.945994311	1.59563816
YIL050W	1.37048473	1.597164795	1.389662242	1.548040548	1.610837489	1.735515531
YKL100C	0.690493895	0.838666348	0.736972518	0.856885557	0.79561837	1.069077567
YOR355W	0.849974378	0.854921241	0.978172477	0.845649384	0.983814246	0.836878469
YHL023C	0.532615047	0.485276538	0.528960994	0.45570928	0.435064588	0.301730151
YOR035C	0.706241884	1.056297885	0.900578011	0.799976649	0.809739858	0.833815949
YER158C	1.908303647	1.538010544	1.796069425	1.231617166	1.350581141	0.8611672
YMR173W	2.24160594	1.956496998	2.053640477	2.29671678	2.816623002	2.48178721
YMR250W	1.424234614	1.425499829	1.453735167	1.492877546	1.755579725	1.627244838
YER123W	1.145818842	0.819058869	1.108019353	1.088398499	0.944491087	0.758211041
YLL008W	1.610106219	1.863150312	0.849725163	1.084820217	1.377953623	1.152239177
YKL206C	1.581185753	1.621117329	1.641503676	1.715633874	1.643158333	1.725454572
YER055C	1.395622145	1.619470391	1.237627671	1.41731772	1.158310909	1.357474974
YCL017C	1.637213549	1.401847762	1.612881589	1.347492765	1.783433707	1.722745852
YGR180C	1.775646264	1.762555729	1.728256414	1.969003928	1.845542848	2.973423235
YOR260W	0.947937379	0.884591954	0.816219284	0.837678571	0.979527458	0.927711939
YHR066W	0.869416166	0.858277762	0.476148857	0.51594245	0.602998148	0.707584919
YNL271C	0.451426669	0.35749212	0.447361467	0.405827031	0.489955834	0.218311105
YDR035W	1.587633814	1.622002617	1.771351139	1.701986786	1.799745253	1.851216567
YER072W	2.458024525	3.136454963	2.533683775	2.667490567	3.373681775	3.815748581
YDR508C	1.14326753	1.193324825	1.106087041	1.151356864	1.221954366	1.361242525
YOR138C	1.007967439	1.037720182	0.908069083	0.880007789	0.95373206	0.868417657
YPR158W	0.640331476	0.811583175	0.528255713	0.630118977	1.269800724	1.301636648
YDR075W	1.226199274	1.76673642	1.409421756	1.289393257	0.928111967	1.036887623
YLR177W	0.728414263	0.658450603	0.799873552	0.659297452	1.299135127	0.767280551
YGR220C	1.828741947	1.715544057	1.844130135	1.846879335	1.871456066	1.373949796
YML052W	1.073913196	0.869432008	1.102650711	0.932704239	0.943447748	2.214939711
YHR187W	1.576541923	1.483081596	1.413121025	1.280823962	1.237482623	1.870670723
YGR275W	2.444981272	3.334002599	1.982216676	3.453882921	5.027549238	3.005182157
YOR286W	2.374295612	2.434114069	2.210701472	2.857146433	2.838163601	3.644582616
YDR240C	0.646601845	0.703208029	0.780673468	0.577320546	0.585678799	0.640805735
YLL022C	2.028907433	2.106173915	2.067537038	1.631558066	2.32827456	1.906397061
YOR143C	1.149420516	0.9591252	0.92714268	1.090095939	0.63889899	1.248607007
YER105C	0.584268339	0.616878578	0.638098053	0.635585596	0.526983687	0.588862693
YBL104C	0.598179746	0.865130931	0.665284451	0.715444041	0.634701035	0.580130192
YDR518W	1.065896603	0.917563108	1.02942139	0.884129307	0.893541507	1.133870147
YMR264W	0.573786039	0.540210315	0.54796316	0.748105056	0.809346398	0.85128937
YPR018W	1.129937445	1.606196991	1.316251777	1.660005745	1.357472579	1.15454863
YDL002C	1.628487935	1.564322662	1.222865154	1.761296418	1.413831498	0.93778734
YJL136C	2.887768736	2.487480055	3.161998235	2.638831395	3.588049718	4.349033191
YDR080W	0.735318664	0.902321196	1.015277917	0.708995065	0.773619594	1.214860872
YBR114W	0.54825256	0.452227532	0.547266006	0.328363888	0.484170598	0.270652549
YHR024C	1.305963405	1.515013974	1.551912348	1.650137277	1.44037133	1.171856947
YDR033W	0.933365944	1.165159503	0.878834098	0.825540492	1.001446878	1.119840821
YPL070W	1.055766311	0.833138416	1.122399739	1.011056962	1.078075825	0.628947045
YLR361C	0.441360551	0.800782349	0.513903454	0.669357155	0.492484638	0.3637308
YGL159W	0.909543417	0.941950168	0.903106957	0.985780538	0.89325149	0.905190454
YKL180W	2.013308376	2.238868469	1.834256708	2.019752292	2.522970869	2.655514068
YJR007W	1.36469356	1.684618874	1.415452763	1.642769496	1.599205744	1.321331825
YER098W	0.48059825	0.447215633	0.440213094	0.464203534	0.603914966	0.347103106
YIR002C	0.425148909	0.364641963	0.32393039	0.328593513	0.728464854	0.426682843
YGL001C	1.466648118	1.359915443	1.402517427	1.55099126	1.434674976	1.291845873
YMR291W	1.125844713	0.807511613	1.376566977	1.181218509	1.429732781	0.524690742
YDL140C	0.884520732	0.696844515	0.926518564	0.729818102	1.002514817	0.716456412
YDR266C	1.11069057	1.154188845	1.213701408	0.967152788	1.029732565	0.989502885
YGL194C	0.898997986	0.786482664	1.21028937	0.798208408	1.442789492	0.869900377
YKL091C	1.443685939	1.125749696	1.479115997	1.572517937	1.640724731	1.889783579
YNL037C	1.967707707	2.015954058	2.161152298	1.997745794	2.702656069	2.822056416
YFL013C	1.351821835	1.43417427	1.345122236	1.68060135	1.319954601	1.564071892
YIL107C	0.678642625	0.772438331	0.894586307	1.043237128	0.966324891	0.996360715
YNL229C	1.734516942	1.673154203	2.014407102	1.835951055	2.276159112	1.467361367
YOR326W	0.660434523	0.741057278	0.543835231	0.683119639	0.721206089	0.678061882
YGL156W	0.950359691	1.247524226	1.030580686	1.101238033	1.766235929	2.02476812
YMR290C	1.271955838	1.41779084	0.913764185	0.808885126	1.085377229	1.254692376
YGR147C	1.263620703	1.056992625	1.398403501	1.159783715	1.057073148	0.783352912
YJR092W	1.093970434	1.023273144	1.028756784	1.031280924	1.425105187	1.468109815
YAL025C	3.522363937	4.526644668	2.347803169	2.434786652	3.702892018	3.781083837
YOR016C	1.099253253	1.01545863	1.076949891	1.25435697	1.20437498	0.875829931
YJR121W	1.44562701	1.548462652	1.409118965	1.451628348	2.04130913	2.212892145
YDR313C	1.009921533	0.612993841	1.253259728	0.983392008	1.098524632	0.657454119
YIL047C	0.355370529	0.216339071	0.227165358	0.185704659	0.30446001	0.211894338
YNL153C	1.922723263	1.572965329	1.140552108	1.632792536	1.304828616	2.296586306
YBR214W	1.762457209	1.378025181	1.989433466	1.516357546	2.569344199	1.962467562
YMR224C	0.683535659	1.232156174	0.707751803	0.811959332	0.807286993	0.829190754
YBR249C	2.052217902	2.045707813	2.205564916	1.781180092	2.207794912	2.395175937
YNL102W	0.838670583	0.700950067	0.667848437	0.667405677	0.808789572	0.84343844
YDR047W	1.80721149	2.043706777	1.882315255	2.051220109	2.383470724	1.046649367
YBR084W	1.099216427	0.979073349	0.803097751	0.820621331	0.44576216	0.762709856
YDL131W	1.504963461	1.916782887	1.59480437	1.791817616	2.49160043	2.472889389
YNL081C	2.118519887	2.612245992	2.863803866	2.400066255	2.599938991	1.451906896
YPL267W	1.509168337	1.540644123	1.818349598	2.118660909	2.295793051	2.232717278
YOR229W	1.048495787	1.022427464	1.029710736	0.90985185	0.98533694	0.762613394
YEL024W	2.148012352	2.109203509	2.247183034	1.808639711	2.362791539	3.78399288
YOL017W	0.801032312	0.980409897	0.879272288	0.945572893	0.992119689	1.334635887
YDR006C	0.520669845	0.478728578	0.550384578	0.400880081	0.427515715	0.296965991
YDR023W	1.558578915	1.991363514	1.520736144	1.938806671	1.722989319	1.902216365
YOR312C	2.270924385	1.683815599	1.807748021	1.691276942	2.038576731	3.059715146
YBR272C	1.181312158	1.387910584	1.356461325	1.675305337	1.340094254	1.294090929
YDR298C	1.746641132	2.16960735	1.765154546	2.250386235	2.476823328	2.64569701
YDR011W	0.632903388	0.604396022	0.587645409	0.578844892	0.598098784	0.759093605
YCR067C	0.713481759	0.486748229	0.929528395	0.648692438	0.744376242	0.792720887
YPR097W	0.720947282	0.608557078	0.558412895	0.722384151	0.447220929	0.545884621
YHR131C	0.472969707	0.283649486	0.495384411	0.425238663	0.438422415	0.349097952
YCR009C	1.663678429	2.107915249	1.546416022	2.023793022	1.690399594	1.996568007
YDR118W	0.683535659	0.975821084	0.862458307	1.328978207	0.605385568	0.936455255
YLR118C	1.704964229	2.293907771	1.498258364	2.122818407	2.031472792	2.286796935
YER006W	1.340528125	1.58943617	1.025258202	1.092977711	1.135801652	1.325741031
YPR051W	1.453119247	2.158457979	1.680813633	2.013155191	1.050102198	2.876567122
YLL034C	1.27837989	0.955770413	1.144987753	0.737658906	0.884016747	0.9800071
YCR024C-A	2.682177937	2.576611117	2.332870957	2.557798832	3.119524118	2.845125784
YMR251W-A	2.277566365	2.319626086	2.380756377	2.137154	2.840290042	5.179806799
YDL189W	1.08334536	0.988417402	1.141293207	0.940365174	1.302183693	0.610154339
